product_update_id;update_date;product_id;description;update_type_id;creation_date;ts
237;2003-11-18 00:00:00;6;New  Dual 1.8GHz (US$2499), price cut to 1.6GHz (US$1799);3;2003-11-18 00:00:00;2008-07-26 03:41:44
238;2003-08-18 00:00:00;6;PM G5  Starts Shipping;5;2003-08-18 00:00:00;2008-07-26 03:41:44
239;2003-06-23 00:00:00;6;PM G5 Announced (WWDC), upto Dual 2GHz, USB 2.0, SATA, upto 8GB RAM, AGP 8x ...;2;2003-06-23 00:00:00;2008-07-26 03:41:44
240;2003-01-28 00:00:00;6;Dual 1.42Ghz announced - FW800, Airport Extreme, 4x DVD-R;3;2003-01-28 00:00:00;2008-07-26 03:41:44
241;2002-09-18 00:00:00;6;Dual 1.25GHz begins shipping;5;2002-09-18 00:00:00;2008-07-26 03:41:44
242;2002-08-13 00:00:00;6;PM update - dual, max 1.25GHz & DDR etc (Mirrored Drive Doors);2;2002-08-13 00:00:00;2008-07-26 03:41:44
243;2002-01-28 00:00:00;6;Top end Dual 1GHz unveiled (QuickSilver 2002);3;2002-01-28 00:00:00;2008-07-26 03:41:44
244;2004-04-19 00:00:00;34;G4  12", 15", 17" updates  4x superdrive, built in  Airport-Extreme, upto 1.5GHz;3;2004-04-19 00:00:00;2008-07-26 03:41:44
245;2003-09-16 00:00:00;34;All  New 15" Aluminium Released. 12" & 17" Updated,  USB 2.0 across the board;2;2003-09-16 00:00:00;2008-07-26 03:41:44
246;2003-06-04 00:00:00;34;Price  Cut to 12" (US$1599) and 15" (US$1999);5;2003-06-04 00:00:00;2008-07-26 03:41:44
247;2003-01-07 00:00:00;34;15" US$200  price cut ??? - MWSF;5;2003-01-07 00:00:00;2008-07-26 03:41:44
248;2003-01-07 00:00:00;34;12" unveiled  MWSF - Bluetooth, Airport Extreme ready US$1799 17" unveiled  MWSF - Firewire800, Airport Extreme, Bluetooth US$3299;2;2003-01-07 00:00:00;2008-07-26 03:41:44
249;2002-11-06 00:00:00;34;Updated  to 1Ghz+ Superdrive & US$200 price cut;3;2002-11-06 00:00:00;2008-07-26 03:41:44
250;2002-04-29 00:00:00;34;Updated  with DVI Port & Higher Res 15.2" screen;3;2002-04-29 00:00:00;2008-07-26 03:41:44
251;2001-10-16 00:00:00;34;Updated  Powerbook G4  550 & 667MHz models announced;3;2001-10-16 00:00:00;2008-07-26 03:41:44
252;2001-01-09 00:00:00;34;All  New Titanium PowerBook G4 400 & 500Mhz unveiled at MWSF;2;2001-01-09 00:00:00;2008-07-26 03:41:44
253;2004-06-28 00:00:00;35;All New  20" (same price - avail July),23" (same price - avail July),30"  (US$3,299 avail August) screens announced at WWDC, all DVI;2;2004-06-28 00:00:00;2008-07-26 03:41:44
254;2003-01-28 00:00:00;35;20  inch display released - price cuts to 17" (US$699) & 23" (US$1999);3;2003-01-28 00:00:00;2008-07-26 03:41:44
255;2002-03-20 00:00:00;35;23 inch cinema HD display unveiled;3;2002-03-20 00:00:00;2008-07-26 03:41:44
256;2001-05-21 00:00:00;35;17 inch Studio Display unveiled;3;2001-05-21 00:00:00;2008-07-26 03:41:44
257;2000-07-19 00:00:00;35;15  inch & 22 inch LCD Displays unveiled;2;2000-07-19 00:00:00;2008-07-26 03:41:44
258;2004-01-06 00:00:00;36;Xserve  G5 announced - single & dual 2.0GHz (90nm powerpc 970) MWSF;2;2004-01-06 00:00:00;2008-07-26 03:41:44
259;2003-03-18 00:00:00;36;Xserve cluster configuration introduced into lineup;5;2003-03-18 00:00:00;2008-07-26 03:41:44
260;2003-02-10 00:00:00;36;Xserve update, FW800, Dual G4 1.33Ghz;3;2003-02-10 00:00:00;2008-07-26 03:41:44
261;2002-07-01 00:00:00;36;First shipments of rack mount server;5;2002-07-01 00:00:00;2008-07-26 03:41:44
262;2002-05-14 00:00:00;36;Product  introduced, single or dual G4 1GHz;1;2002-05-14 00:00:00;2008-07-26 03:41:44
263;2004-10-19 00:00:00;37;Xserve  RAID updated - 5.6 TB capacity storage US$12,999;3;2004-10-19 00:00:00;2008-07-26 03:41:44
264;2004-01-06 00:00:00;37;Xserve  RAID updated - 3.5 terabytes capacity storage MWSF;3;2004-01-06 00:00:00;2008-07-26 03:41:44
265;2003-02-10 00:00:00;37;Product introduced;1;2003-02-10 00:00:00;2008-07-26 03:41:44
266;2003-04-02 00:00:00;39;ARD 1.2 announced;3;2003-04-02 00:00:00;2008-07-26 03:41:44
267;2004-06-21 00:00:00;39;ARD 2 announced;2;2004-06-21 00:00:00;2008-07-26 03:41:44
268;2002-03-14 00:00:00;39;ARD 1 announced;1;2002-03-14 00:00:00;2008-07-26 03:41:44
269;2004-10-11 00:00:00;39;ARD 2.1 released;3;2004-10-11 00:00:00;2008-07-26 03:41:44
270;2003-12-16 00:00:00;39;ARD 1.2.4 released;4;2003-12-16 00:00:00;2008-07-26 03:41:44
271;2004-12-15 00:00:00;1;10.3.7 update released;3;2004-12-15 00:00:00;2008-07-26 03:41:44
272;2004-12-13 00:00:00;7;iCal 1.5.5 available for download (improved iSync with OS10.2);4;2004-12-13 00:00:00;2008-07-26 03:41:44
273;2002-07-17 00:00:00;1;10.2 (Jaguar) announced - available August 24;5;2002-07-17 00:00:00;2008-07-26 03:41:44
274;2001-03-24 00:00:00;1;10.0 ships;1;2001-03-24 00:00:00;2008-07-26 03:41:44
275;2001-09-29 00:00:00;1;10.1 hits stores;2;2001-09-29 00:00:00;2008-07-26 03:41:44
276;2000-09-13 00:00:00;1;10.0 Public Beta released (Apple Expo Paris);5;2000-09-13 00:00:00;2008-07-26 03:41:44
277;2005-01-04 00:00:00;36;Xserve Dual 2.3GHz;3;2005-01-04 00:00:00;2008-07-26 03:41:44
278;2005-01-04 00:00:00;35;Price Cuts: 20" US$999, 23" US$1799, 30" US$2999;5;2005-01-04 00:00:00;2008-07-26 03:41:44
279;2005-01-06 00:00:00;9;iTMS now available in Ireland;5;2005-01-06 00:00:00;2008-07-26 03:41:44
280;2005-01-11 00:00:00;9;iTunes 4.7.1 available for download - support for new iPod shuffle;4;2005-01-11 00:00:00;2008-07-26 03:41:44
281;2005-01-11 00:00:00;11;iPhoto 5 announced at MWSF - shipping January 22;2;2005-01-11 00:00:00;2008-07-26 03:41:44
282;2005-01-11 00:00:00;12;iMovie HD announced at MWSF - shipping January 22;2;2005-01-11 00:00:00;2008-07-26 03:41:44
283;2005-01-11 00:00:00;13;iDVD 5 announced at MWSF - shipping January 22;2;2005-01-11 00:00:00;2008-07-26 03:41:44
284;2005-01-11 00:00:00;14;GarageBand 2 announced at MWSF - shipping January 22;2;2005-01-11 00:00:00;2008-07-26 03:41:44
285;2005-01-11 00:00:00;17;Keynote 2 announced at MWSF - now part of iWork, shipping January 22;2;2005-01-11 00:00:00;2008-07-26 03:41:44
286;2005-01-11 00:00:00;16;Pages introduced at MWSF - part of iWork, to replace AppleWorks - shipping January 22;1;2005-01-11 00:00:00;2008-07-26 03:41:44
287;2005-01-11 00:00:00;18;Final Cut Express HD announced at MWSF -  shipping 3-4 weeks;2;2005-01-11 00:00:00;2008-07-26 03:41:44
288;2005-01-11 00:00:00;40;iPod shuffle introduced at MWSF - flash player, no screen, 512MB US$99, 1GB US$149;1;2005-01-11 00:00:00;2008-07-26 03:41:44
289;2005-01-11 00:00:00;41;Mac mini introduced at MWSF - 1.25GHz 40GB combo drive US$499, 1.42GHz 80GB combo drive US$599, shipping January 22;1;2005-01-11 00:00:00;2008-07-26 03:41:44
290;2005-01-19 00:00:00;19;Logic Express 7.0.1 available for download;4;2005-01-19 00:00:00;2008-07-26 03:41:44
291;2005-01-19 00:00:00;26;Logic Pro 7.0.1 availble for download;4;2005-01-19 00:00:00;2008-07-26 03:41:44
292;2005-01-25 00:00:00;1;Security Update 2005-001;4;2005-01-25 00:00:00;2008-07-26 03:41:44
293;2005-01-27 00:00:00;12;iMovie HD 5.0.1 update released;4;2005-01-27 00:00:00;2008-07-26 03:41:44
294;2005-01-31 00:00:00;34;G4 12" 1.5GHz, 15" 1.67GHz, 17" 1.67GHz updates 8xDVD+-R/RW, 512MB RAM, Bluetooth 2+EDR, new scrolling trackpad, new sudden motion sensor;3;2005-01-31 00:00:00;2008-07-26 03:41:44
295;2005-02-02 00:00:00;11;iPhoto 5.0.1 update available;4;2005-02-02 00:00:00;2008-07-26 03:41:44
296;2005-02-09 00:00:00;1;10.3.8 update released;3;2005-02-09 00:00:00;2008-07-26 03:41:44
297;2002-07-17 00:00:00;7;iCal 1 announced - shipping September;5;2002-07-17 00:00:00;2008-07-26 03:41:44
298;2002-05-06 00:00:00;20;iChat 1 announced;5;2002-05-06 00:00:00;2008-07-26 03:41:44
299;2002-08-23 00:00:00;20;iChat 1 available with 10.2 Jaguar;1;2002-08-23 00:00:00;2008-07-26 03:41:44
300;2001-01-09 00:00:00;9;iTunes 1 announced at MWSF, available immediately;1;2001-01-09 00:00:00;2008-07-26 03:41:44
301;2001-02-22 00:00:00;9;iTunes 1.1 announced at MW Tokyo;3;2001-02-22 00:00:00;2008-07-26 03:41:44
302;2005-02-22 00:00:00;1;Security Update 2005-002;4;2005-02-22 00:00:00;2008-07-26 03:41:44
305;2005-02-23 00:00:00;28;iPod 40GB model dropped;4;2005-02-23 00:00:00;2008-07-26 03:41:44
306;2005-02-23 00:00:00;30;New iPod photo 30GB US$349, current 60GB now US$449, 15hr battery life;5;2005-02-23 00:00:00;2008-07-26 03:41:44
307;2005-02-23 00:00:00;40;iPod shuffle software update v1.1, (iPod Updater 2005-02-22);4;2005-02-23 00:00:00;2008-07-26 03:41:44
309;2005-02-23 00:00:00;28;iPod Updater 2005-02-22, (v2.3 and v1.5 for older models);4;2005-02-23 00:00:00;2008-07-26 03:41:44
310;2005-02-23 00:00:00;30;iPod Camera Connector adaptor announced, available March;5;2005-02-23 00:00:00;2008-07-26 03:41:44
312;2005-03-17 00:00:00;17;Keynote 2.0.1 available for download;4;2005-03-17 00:00:00;2008-07-26 03:41:44
313;2005-03-17 00:00:00;16;Pages 1.0.1 available for download;4;2005-03-17 00:00:00;2008-07-26 03:41:44
314;2004-04-18 00:00:00;25;Xsan announced at NAB, US$999, shipping in fall, beta available immediately;5;2004-04-18 00:00:00;2008-07-26 03:41:44
315;2005-01-04 00:00:00;25;Xsan 1.0 begins shipping;1;2005-01-04 00:00:00;2008-07-26 03:41:44
316;2005-03-21 00:00:00;1;Security Update 2005-003;4;2005-03-21 00:00:00;2008-07-26 03:41:44
317;2005-03-24 00:00:00;30;iPod photo SW update 1.1 (iPod Updated 2003-03-23), support for camera connector & new slideshow transitions;5;2005-03-24 00:00:00;2008-07-26 03:41:44
318;2005-04-06 00:00:00;19;Logic Express 7.1 pre-orders now being taken;3;2005-04-06 00:00:00;2008-07-26 03:41:44
319;2005-04-06 00:00:00;26;Logic Pro 7.1 pre-orders now being taken;3;2005-04-06 00:00:00;2008-07-26 03:41:44
320;2005-04-14 00:00:00;13;iDVD 5.0.1 update available;4;2005-04-14 00:00:00;2008-07-26 03:41:44
321;2005-04-14 00:00:00;12;iMovie HD 5.0.2 update available;4;2005-04-14 00:00:00;2008-07-26 03:41:44
322;2005-04-14 00:00:00;11;iPhoto 5.0.2 update available;4;2005-04-14 00:00:00;2008-07-26 03:41:44
323;2005-04-14 00:00:00;27;iSight firmware 1.0.3 available;5;2005-04-14 00:00:00;2008-07-26 03:41:44
324;2005-04-15 00:00:00;1;10.3.9 update released;3;2005-04-15 00:00:00;2008-07-26 03:41:44
325;2005-04-15 00:00:00;2;Safari 1.3 (part of OS10.3.9 download) (v312);3;2005-04-15 00:00:00;2008-07-26 03:41:44
326;2005-04-17 00:00:00;21;Final Cut Pro 5 announced at NAB (Final Cut Studio);2;2005-04-17 00:00:00;2008-07-26 03:41:44
327;2005-04-17 00:00:00;22;Motion 2 announced at NAB (Final Cut Studio);2;2005-04-17 00:00:00;2008-07-26 03:41:44
328;2005-04-17 00:00:00;23;DVD Studio Pro 4 announced NAB, HD-DVD support (Final Cut Studio);2;2005-04-17 00:00:00;2008-07-26 03:41:44
329;2005-04-17 00:00:00;24;Shake 4 announced at NAB (available Summer '05);2;2005-04-17 00:00:00;2008-07-26 03:41:44
330;2005-04-17 00:00:00;42;Soundtrack Pro 1 introduced at NAB (Final Cut Studio);1;2005-04-17 00:00:00;2008-07-26 03:41:44
331;2005-04-19 00:00:00;1;Security Update 2005-004;4;2005-04-19 00:00:00;2008-07-26 03:41:44
332;2005-04-21 00:00:00;1;Java Update for Mac OS X v10.3.9;4;2005-04-21 00:00:00;2008-07-26 03:41:44
333;2005-04-25 00:00:00;14;GarageBand 2.0.1 update available;4;2005-04-25 00:00:00;2008-07-26 03:41:44
334;2005-04-25 00:00:00;25;Xsan 1.0.1 update available;4;2005-04-25 00:00:00;2008-07-26 03:41:44
335;2005-04-27 00:00:00;35;Price Cuts: 20" US$799, 23" US$1499, 30" US$2999;5;2005-04-27 00:00:00;2008-07-26 03:41:44
336;2005-04-27 00:00:00;6;PM Dual 2.0, 2.3, 2.7GHz announced - dual layer superdrive;3;2005-04-27 00:00:00;2008-07-26 03:41:44
337;2005-04-29 00:00:00;1;10.4 Tiger available;2;2005-04-29 00:00:00;2008-07-26 03:41:44
338;2005-04-29 00:00:00;2;Safari 2 (included with Mac OS 10.4 Tiger), RSS;2;2005-04-29 00:00:00;2008-07-26 03:41:44
339;2005-04-29 00:00:00;7;iCal 2 (included with Mac OS 10.4 Tiger);2;2005-04-29 00:00:00;2008-07-26 03:41:44
340;2005-04-29 00:00:00;20;iChatAV 3 (included with Mac OS 10.4 Tiger), mutliple audio/video chats, jabber support;2;2005-04-29 00:00:00;2008-07-26 03:41:44
341;2005-04-29 00:00:00;15;QuickTime 7 - H.264;2;2005-04-29 00:00:00;2008-07-26 03:41:44
342;2005-04-28 00:00:00;39;ARD 2.2 released;3;2005-04-28 00:00:00;2008-07-26 03:41:44
343;2001-03-14 00:00:00;21;Final Cut Pro 2 introduced;2;2001-03-14 00:00:00;2008-07-26 03:41:44
344;2000-06-06 00:00:00;21;Final Cut Pro 1.2.5 upgrade available;4;2000-06-06 00:00:00;2008-07-26 03:41:44
345;2001-04-23 00:00:00;15;QuickTime 5 announced at NAB;2;2001-04-23 00:00:00;2008-07-26 03:41:44
346;2002-02-27 00:00:00;21;Final Cut Pro 3.0.1 update released;4;2002-02-27 00:00:00;2008-07-26 03:41:44
347;2001-04-07 00:00:00;21;Final Cut Pro 2.0.2 update released;4;2001-04-07 00:00:00;2008-07-26 03:41:44
348;2005-05-03 00:00:00;31;iMac 2GHz, APX and BT built in (wireless), 128MB ATI Radeon 9600, 512MB RAM standard, 8x dual layer superdrive;3;2005-05-03 00:00:00;2008-07-26 03:41:44
349;2005-05-03 00:00:00;32;eMac 1.42GHz, 64MB ATI Radeon 9600;3;2005-05-03 00:00:00;2008-07-26 03:41:44
350;2005-05-03 00:00:00;1;Security Update 2005-005 (Panther);4;2005-05-03 00:00:00;2008-07-26 03:41:44
351;2005-05-09 00:00:00;9;iTunes 4.8 available for download - support for video playback;3;2005-05-09 00:00:00;2008-07-26 03:41:44
352;2005-05-09 00:00:00;9;iTunes now available in Switzerland, Denmark, Sweden, Norway;5;2005-05-09 00:00:00;2008-07-26 03:41:44
353;2005-05-16 00:00:00;1;10.4.1 update released;3;2005-05-16 00:00:00;2008-07-26 03:41:44
354;2005-05-25 00:00:00;17;Keynote 2.0.2 available for download;4;2005-05-25 00:00:00;2008-07-26 03:41:44
355;2005-05-25 00:00:00;16;Pages 1.0.2 available for download;4;2005-05-25 00:00:00;2008-07-26 03:41:44
356;2005-05-31 00:00:00;15;QuickTime 7.0.1 released;4;2005-05-31 00:00:00;2008-07-26 03:41:44
357;2005-06-06 00:00:00;15;QuickTime 7 Window Public Preview now available;5;2005-06-06 00:00:00;2008-07-26 03:41:44
358;2005-06-08 00:00:00;1;Security Update 2005-006;4;2005-06-08 00:00:00;2008-07-26 03:41:44
359;2005-06-10 00:00:00;25;Xsan 1.1 announced, shipping 2-3 weeks;5;2005-06-10 00:00:00;2008-07-26 03:41:44
360;2005-06-20 00:00:00;25;Xsan 1.1 available for download;3;2005-06-20 00:00:00;2008-07-26 03:41:44
361;2005-06-28 00:00:00;9;iTunes 4.9 available for download - podcasting;3;2005-06-28 00:00:00;2008-07-26 03:41:44
362;2005-06-28 00:00:00;28;iPod 20GB & 60GB colour screens (US$299, US$399), 15hr battery. No more iPod photo. U2 iPod now colour screen.;3;2005-06-28 00:00:00;2008-07-26 03:41:44
363;2005-06-28 00:00:00;30;iPod photo features merge with normal iPod.;5;2005-06-28 00:00:00;2008-07-26 03:41:44
364;2005-06-28 00:00:00;28;iPod Updater 2005-06-26;4;2005-06-28 00:00:00;2008-07-26 03:41:44
365;2005-06-28 00:00:00;40;iPod shuffle 1GB price drop to US$129;5;2005-06-28 00:00:00;2008-07-26 03:41:44
366;2005-07-12 00:00:00;1;10.4.2 update available;3;2005-07-12 00:00:00;2008-07-26 03:41:44
367;2005-07-12 00:00:00;7;iCal 2.0.2 update (included with Mac OS 10.4.2);4;2005-07-12 00:00:00;2008-07-26 03:41:44
368;2005-07-12 00:00:00;20;iChat 3.0.1 (v392) update (included with Mac OS 10.4.2);4;2005-07-12 00:00:00;2008-07-26 03:41:44
369;2005-07-13 00:00:00;11;iPhoto 5.0.3 update available;4;2005-07-13 00:00:00;2008-07-26 03:41:44
370;2005-07-13 00:00:00;42;Soundtrack Pro 1.0.1 update available;4;2005-07-13 00:00:00;2008-07-26 03:41:44
371;2005-07-13 00:00:00;21;Final Cut Pro 5.0.2 update available;4;2005-07-13 00:00:00;2008-07-26 03:41:44
372;2005-07-13 00:00:00;23;DVD Studio Pro 4.0.1 update available;4;2005-07-13 00:00:00;2008-07-26 03:41:44
373;2005-07-17 00:00:00;9;iTMS downloads hit 500million songs;5;2005-07-17 00:00:00;2008-07-26 03:41:44
374;2005-07-18 00:00:00;23;DVD Studio Pro 4.0.2 update available;4;2005-07-18 00:00:00;2008-07-26 03:41:44
375;2005-07-25 00:00:00;14;GarageBand 2.0.2 update available;4;2005-07-25 00:00:00;2008-07-26 03:41:44
376;2005-07-26 00:00:00;41;Mac mini updated with 512mb ram and wireless standard (same price);4;2005-07-26 00:00:00;2008-07-26 03:41:44
377;2005-07-26 00:00:00;33;G4 iBooks updated, 12" 1.33GHz 512MB ram 40GB hdd combo US$999, 14" 1.42GHz 512MB ram 60GB hdd US$1299;3;2005-07-26 00:00:00;2008-07-26 03:41:44
378;2005-07-26 00:00:00;11;iPhoto 5.0.4 update available;4;2005-07-26 00:00:00;2008-07-26 03:41:44
379;2005-07-29 00:00:00;28;HP drops iPod reselling - effective immediately;5;2005-07-29 00:00:00;2008-07-26 03:41:44
380;2005-08-02 00:00:00;27;New Mighty Mouse announced. touch sensative, scroll ball, US$49.;5;2005-08-02 00:00:00;2008-07-26 03:41:44
381;2005-08-04 00:00:00;9;iTMS now available in Japan;5;2005-08-04 00:00:00;2008-07-26 03:41:44
382;2005-08-15 00:00:00;1;Security Update 2005-007;4;2005-08-15 00:00:00;2008-07-26 03:41:44
383;2005-08-18 00:00:00;1;Security Update 2005-007 v1.1;4;2005-08-18 00:00:00;2008-07-26 03:41:44
384;2005-08-29 00:00:00;2;Safari 2.0.1 (OS10.4) and 1.3.1 (OS10.3) available to download;4;2005-08-29 00:00:00;2008-07-26 03:41:44
385;2005-09-07 00:00:00;15;QuickTime 7.0.2 update available;4;2005-09-07 00:00:00;2008-07-26 03:41:44
386;2005-09-07 00:00:00;9;iTunes 5 announced and available - new streamlined look;2;2005-09-07 00:00:00;2008-07-26 03:41:44
388;2005-09-07 00:00:00;28;Motorola ROKR E1 phone with iTunes now announced (100 songs);5;2005-09-07 00:00:00;2008-07-26 03:41:44
389;2005-09-07 00:00:00;43;iPod nano announced 2GB US$199 and 4G US$249 - flash, colour screen, white or black;1;2005-09-07 00:00:00;2008-07-26 03:41:44
390;2005-09-13 00:00:00;1;Java Update 1.3.1 and 1.4.2 Release 2 for Mac OS X v10.4;4;2005-09-13 00:00:00;2008-07-26 03:41:44
391;2005-09-13 00:00:00;36;Xserve update, support for 3x 500GB HDD;4;2005-09-13 00:00:00;2008-07-26 03:41:44
392;2005-09-13 00:00:00;37;Xserve RAID update - 7 TB capacity storgage, starting at US$5,999;3;2005-09-13 00:00:00;2008-07-26 03:41:44
393;2005-09-22 00:00:00;1;Security Update 2005-008;4;2005-09-22 00:00:00;2008-07-26 03:41:44
394;2005-09-22 00:00:00;40;iPod shuffle software update 1.1.2 (iPod Updater 2005-09-23);4;2005-09-22 00:00:00;2008-07-26 03:41:44
395;2005-10-05 00:00:00;19;Logic Express 7.1.1 update available for download;4;2005-10-05 00:00:00;2008-07-26 03:41:44
396;2005-10-05 00:00:00;26;Logic Pro 7.1.1 update available for download;4;2005-10-05 00:00:00;2008-07-26 03:41:44
